"","CaseID","time","Vacc_Aff_2","Vacc_Aff_4","Vacc_Aff_7","Vacc_Cog_1","Vacc_Cog_2","Vacc_Cog_3","Vacc_Cog_4","Vacc_Cog_5","Vacc_Beh_2","Vacc_Beh_3","Vacc_Oth_5","Vacc_Oth_6","Vacc_Oth_7","Vacc_Oth_8","mean_attitude","mean_involvement"
"22",125,2,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1.27272727272727,1.33333333333333
"23",126,2,4,4,2,4,5,4,3,1,1,1,4,3,4,5,3,4
"24",128,2,6,5,2,6,7,3,4,1,3,3,6,6,7,7,4.18181818181818,6.66666666666667
"25",129,2,4,4,1,5,5,5,4,1,4,1,4,4,4,4,3.45454545454545,4
"26",132,2,4,4,2,3,5,3,4,4,2,3,4,4,1,3,3.45454545454545,2.66666666666667
"27",133,2,6,6,7,6,7,6,6,7,7,6,6,4,6,6,6.36363636363636,5.33333333333333
"28",134,2,6,6,6,6,6,6,5,6,7,7,7,4,7,6,6.18181818181818,5.66666666666667
"29",135,2,6,6,7,6,7,6,5,7,7,6,7,5,7,5,6.36363636363636,5.66666666666667
"30",136,2,6,6,2,6,6,6,6,1,6,4,6,4,7,6,5,5.66666666666667
"31",2220,2,7,4,4,7,7,7,4,7,7,1,7,5,7,7,5.63636363636364,6.33333333333333
"32",139,2,7,7,7,7,7,7,5,6,7,6,7,5,7,6,6.63636363636364,6
"33",140,2,5,6,2,6,7,7,3,4,4,3,6,4,5,3,4.81818181818182,4
"34",141,2,5,4,2,5,5,4,5,2,2,3,6,3,5,6,3.90909090909091,4.66666666666667
"35",142,2,4,4,2,4,5,4,3,4,4,4,6,4,6,6,4,5.33333333333333
"36",143,2,7,6,7,6,7,6,6,5,6,4,6,5,6,6,6,5.66666666666667
"37",145,2,6,6,2,6,6,6,6,4,5,4,6,5,6,6,5.18181818181818,5.66666666666667
"38",146,2,7,7,7,7,7,7,5,4,7,4,7,4,7,7,6.27272727272727,6
"39",148,2,6,6,5,6,7,6,6,4,6,6,7,6,6,7,5.90909090909091,6.33333333333333
"40",149,2,4,3,1,3,4,2,3,1,3,1,3,4,4,3,2.54545454545455,3.66666666666667
"41",153,2,4,4,3,5,5,4,4,1,4,2,6,4,5,7,3.81818181818182,5.33333333333333
"42",155,2,6,6,7,6,7,6,6,7,7,7,6,4,6,4,6.45454545454545,4.66666666666667
"43",156,2,7,7,7,6,7,6,6,4,7,1,7,5,7,7,5.90909090909091,6.33333333333333
"44",157,2,5,4,1,4,5,4,2,1,4,1,4,4,5,6,3.18181818181818,5
"45",158,2,7,5,6,7,5,7,6,7,7,7,7,6,7,5,6.45454545454545,6
"46",159,2,6,5,4,4,6,6,4,1,4,1,6,4,4,4,4.27272727272727,4
"47",160,2,5,5,4,6,6,6,3,3,5,3,6,4,6,6,4.72727272727273,5.33333333333333
"48",162,2,7,7,6,7,7,7,6,3,7,5,7,5,7,7,6.27272727272727,6.33333333333333
"49",163,2,7,6,7,6,7,5,3,6,7,3,7,5,7,6,5.81818181818182,6
"50",164,2,6,5,4,5,6,6,6,4,5,4,6,4,5,6,5.18181818181818,5
"51",167,2,6,7,4,6,7,6,6,5,6,4,6,4,6,7,5.72727272727273,5.66666666666667
"52",168,2,7,7,4,6,7,6,5,5,6,3,6,4,6,5,5.63636363636364,5
"53",169,2,7,6,7,6,7,6,6,7,6,4,7,2,4,2,6.27272727272727,2.66666666666667
"54",170,2,6,6,3,6,6,4,4,3,2,2,6,4,6,6,4.36363636363636,5.33333333333333
"55",171,2,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1.36363636363636,1
"56",172,2,4,4,1,3,7,4,3,3,1,1,6,4,7,7,3.36363636363636,6
"57",175,2,5,5,2,4,4,4,4,3,2,2,5,3,5,5,3.63636363636364,4.33333333333333
"58",176,2,2,1,1,4,4,4,6,1,1,1,1,1,2,2,2.36363636363636,1.66666666666667
"59",177,2,7,7,7,7,7,7,5,6,7,6,7,7,7,7,6.63636363636364,7
"60",178,2,7,7,4,4,5,4,6,4,4,4,5,2,5,4,4.90909090909091,3.66666666666667
"61",179,2,5,5,1,5,6,5,5,5,3,2,5,4,5,6,4.27272727272727,5
"62",180,2,6,6,4,6,6,4,4,4,6,4,6,4,6,7,5.09090909090909,5.66666666666667
"63",181,2,6,6,5,6,7,6,6,4,7,5,7,6,6,7,5.90909090909091,6.33333333333333
"64",184,2,7,7,4,7,7,7,7,7,6,4,7,4,7,6,6.36363636363636,5.66666666666667
"65",187,2,7,7,7,7,7,6,6,5,7,7,7,5,7,7,6.63636363636364,6.33333333333333
"66",188,2,5,6,6,5,7,5,6,5,6,5,6,4,6,6,5.63636363636364,5.33333333333333
"67",189,2,7,7,6,4,7,6,2,6,7,4,7,7,7,7,5.72727272727273,7
"68",191,2,7,6,4,6,7,6,5,3,7,2,7,5,7,6,5.45454545454545,6
"69",192,2,7,7,6,7,7,7,7,6,6,5,7,2,6,7,6.54545454545455,5
"70",193,2,7,6,6,6,7,5,6,6,7,4,7,5,7,7,6.09090909090909,6.33333333333333
"71",194,2,6,6,6,6,6,6,5,6,6,6,6,4,6,6,5.90909090909091,5.33333333333333
"72",195,2,6,5,2,4,6,5,4,4,7,4,7,4,7,6,4.90909090909091,5.66666666666667
"73",196,2,4,2,1,3,3,3,1,1,2,2,2,3,2,4,2.18181818181818,3
"74",197,2,4,3,2,4,4,4,2,2,2,2,5,2,5,5,3.09090909090909,4
"75",199,2,7,7,7,7,7,7,4,7,7,7,7,2,7,7,6.72727272727273,5.33333333333333
"76",200,2,6,6,4,5,7,6,6,7,6,4,7,6,6,6,5.81818181818182,6
"77",202,2,6,7,6,6,7,6,6,7,6,5,6,5,6,6,6.18181818181818,5.66666666666667
"78",203,2,6,6,7,5,7,5,5,5,7,6,6,4,6,6,5.90909090909091,5.33333333333333
"79",204,2,6,6,5,6,7,6,6,6,4,6,4,4,6,5,5.63636363636364,5
"80",205,2,5,4,4,6,7,5,4,5,5,4,7,3,6,4,5.09090909090909,4.33333333333333
"81",206,2,7,6,7,6,7,6,5,7,7,6,6,4,7,7,6.36363636363636,6
"82",207,2,1,1,1,1,1,1,1,1,1,1,1,6,4,3,1,4.33333333333333
"83",208,2,4,4,2,4,6,3,3,2,2,3,5,1,5,4,3.45454545454545,3.33333333333333
"84",210,2,6,5,7,6,7,5,3,4,7,4,4,6,7,6,5.27272727272727,6.33333333333333
"85",211,2,3,2,2,3,4,2,2,1,2,2,4,3,4,2,2.45454545454545,3
"86",213,2,6,7,6,7,7,7,6,6,7,4,7,6,7,6,6.36363636363636,6.33333333333333
"87",214,2,6,6,4,5,6,5,5,5,5,5,6,4,6,6,5.27272727272727,5.33333333333333
"88",216,2,4,4,6,4,6,4,4,4,2,4,6,1,4,3,4.36363636363636,2.66666666666667
"89",217,2,5,4,4,5,6,5,5,4,4,4,6,5,6,6,4.72727272727273,5.66666666666667
"90",218,2,4,4,2,4,4,3,3,2,2,2,4,3,4,3,3.09090909090909,3.33333333333333
"91",220,2,7,7,1,6,7,7,6,3,3,4,6,5,7,7,5.18181818181818,6.33333333333333
"92",221,2,7,6,6,6,7,6,6,4,6,6,6,5,7,7,6,6.33333333333333
"93",223,2,6,6,7,6,7,6,7,7,6,7,7,1,6,1,6.54545454545455,2.66666666666667
"94",224,2,6,6,6,6,7,6,4,6,7,3,6,5,7,7,5.72727272727273,6.33333333333333
"95",225,2,6,6,2,4,5,6,4,1,1,1,7,4,6,5,3.90909090909091,5
"96",227,2,6,5,7,6,7,6,5,5,6,4,6,4,6,4,5.72727272727273,4.66666666666667
"97",228,2,6,5,4,7,7,6,6,4,6,4,7,7,7,7,5.63636363636364,7
"98",229,2,7,7,5,6,7,5,4,5,7,5,6,5,7,7,5.81818181818182,6.33333333333333
"99",230,2,6,7,4,6,7,6,7,7,6,1,7,4,4,7,5.81818181818182,5
"100",231,2,6,6,4,6,7,6,6,4,6,4,7,4,7,7,5.63636363636364,6
"101",232,2,2,2,1,4,4,4,1,1,1,1,3,3,4,2,2.18181818181818,3
"102",234,2,7,7,7,7,7,7,7,6,6,4,7,4,7,5,6.54545454545455,5.33333333333333
"103",235,2,7,7,5,6,7,6,6,3,7,3,7,4,7,6,5.81818181818182,5.66666666666667
"104",236,2,7,7,7,4,7,5,4,3,6,6,7,1,6,1,5.72727272727273,2.66666666666667
"105",237,2,7,7,4,6,7,7,7,4,7,4,7,1,7,7,6.09090909090909,5
"106",238,2,4,4,2,3,4,4,4,4,2,1,4,4,5,6,3.27272727272727,5
"107",239,2,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,6.66666666666667
"108",240,2,6,6,6,6,7,6,5,5,7,4,7,6,7,7,5.90909090909091,6.66666666666667
"109",241,2,2,2,1,4,3,4,3,1,1,1,3,1,1,2,2.27272727272727,1.33333333333333
"110",242,2,6,6,6,4,6,4,4,7,6,4,6,4,7,6,5.36363636363636,5.66666666666667
"111",244,2,6,6,2,6,7,6,5,5,2,4,5,5,5,5,4.90909090909091,5
"112",246,2,6,5,6,6,7,4,3,4,5,4,7,3,7,6,5.18181818181818,5.33333333333333
"113",249,2,6,6,5,5,7,5,5,7,4,3,5,3,5,5,5.27272727272727,4.33333333333333
"114",250,2,5,5,4,5,6,5,4,4,4,5,5,4,5,5,4.72727272727273,4.66666666666667
"115",251,2,7,7,2,7,7,6,6,1,5,2,6,3,4,1,5.09090909090909,2.66666666666667
"116",252,2,7,7,7,6,7,7,7,7,7,6,6,6,7,7,6.72727272727273,6.66666666666667
"117",253,2,6,5,2,5,7,5,7,4,1,5,6,3,7,5,4.81818181818182,5
"118",254,2,7,7,4,7,7,7,7,7,7,7,7,4,7,7,6.72727272727273,6
"119",258,2,7,6,6,6,7,6,5,5,4,5,7,5,7,5,5.81818181818182,5.66666666666667
"120",259,2,2,1,1,2,2,2,1,1,1,1,1,1,1,3,1.36363636363636,1.66666666666667
"121",261,2,6,6,5,6,6,6,6,5,5,4,6,4,6,6,5.54545454545455,5.33333333333333
"122",262,2,6,6,5,6,7,6,5,7,7,2,7,5,7,6,5.81818181818182,6
"123",264,2,7,7,6,6,7,7,6,7,7,7,7,5,7,6,6.72727272727273,6
"124",265,2,5,5,6,6,6,6,6,7,7,7,7,4,6,6,6.18181818181818,5.33333333333333
"125",266,2,6,6,7,7,7,7,6,7,7,7,7,6,7,6,6.72727272727273,6.33333333333333
"126",269,2,1,1,1,1,1,1,1,1,1,1,1,7,4,5,1,5.33333333333333
"127",270,2,7,7,7,7,7,6,6,7,7,7,7,7,7,7,6.81818181818182,7
"128",271,2,6,5,4,5,6,5,5,6,6,5,6,5,6,6,5.36363636363636,5.66666666666667
"129",272,2,5,5,4,5,6,5,5,1,5,4,7,4,7,7,4.72727272727273,6
"130",274,2,6,5,3,4,6,5,4,4,4,3,6,3,6,6,4.54545454545455,5
"131",275,2,7,7,5,7,7,7,7,6,7,5,7,5,6,7,6.54545454545455,6
"132",276,2,6,6,4,6,6,6,6,6,6,4,6,4,7,6,5.63636363636364,5.66666666666667
"133",277,2,6,4,6,6,7,6,4,7,7,5,7,3,7,5,5.90909090909091,5
"134",278,2,7,7,4,6,7,6,4,4,4,4,6,4,4,6,5.36363636363636,4.66666666666667
"135",279,2,5,5,6,4,7,4,4,7,4,4,6,2,5,4,5.09090909090909,3.66666666666667
"136",280,2,6,6,4,6,6,6,6,4,6,5,7,4,6,6,5.63636363636364,5.33333333333333
"137",281,2,1,7,1,1,1,1,1,1,1,1,1,7,7,7,1.54545454545455,7
"138",282,2,5,4,2,5,5,5,4,4,2,6,5,5,6,6,4.27272727272727,5.66666666666667
"139",283,2,4,1,1,4,4,4,1,1,1,4,4,3,4,4,2.63636363636364,3.66666666666667
"140",284,2,6,6,4,6,7,5,5,5,6,6,7,5,7,5,5.72727272727273,5.66666666666667
"141",285,2,6,7,6,6,7,6,6,4,7,4,6,5,7,7,5.90909090909091,6.33333333333333
"142",286,2,1,1,1,2,1,2,2,1,1,1,2,3,2,5,1.36363636363636,3.33333333333333
"143",287,2,7,6,6,4,7,4,4,7,7,7,6,2,7,7,5.90909090909091,5.33333333333333
"144",288,2,2,1,1,3,2,3,3,1,1,1,2,4,3,5,1.81818181818182,4
"145",289,2,4,2,1,4,4,3,1,5,1,4,3,4,4,7,2.90909090909091,5
"146",290,2,6,6,6,6,7,6,5,7,7,6,7,5,7,7,6.27272727272727,6.33333333333333
"147",291,2,6,6,6,6,7,6,7,7,7,4,6,4,6,6,6.18181818181818,5.33333333333333
"148",292,2,5,6,7,6,7,6,5,7,6,7,7,6,6,7,6.27272727272727,6.33333333333333
"149",295,2,5,4,4,4,5,4,3,3,4,4,5,2,5,3,4.09090909090909,3.33333333333333
"150",297,2,7,7,4,6,7,6,6,4,5,5,7,5,7,6,5.81818181818182,6
"151",298,2,5,5,2,4,6,3,4,2,5,4,4,3,4,2,4,3
"152",301,2,7,7,7,7,7,6,2,7,7,5,7,5,7,5,6.27272727272727,5.66666666666667
"153",303,2,5,4,4,6,7,5,5,5,4,2,5,5,7,5,4.72727272727273,5.66666666666667
"154",304,2,6,4,4,6,7,4,4,4,4,6,7,4,7,7,5.09090909090909,6
"155",305,2,4,4,4,4,6,3,2,4,2,4,6,2,5,4,3.90909090909091,3.66666666666667
"156",306,2,5,3,4,4,5,5,3,5,4,3,4,3,6,7,4.09090909090909,5.33333333333333
"157",307,2,7,7,5,7,7,7,7,4,6,5,7,5,6,6,6.27272727272727,5.66666666666667
"158",308,2,4,3,3,3,4,3,2,3,3,2,3,4,6,6,3,5.33333333333333
"159",310,2,5,5,4,5,7,4,4,3,5,4,6,4,5,5,4.72727272727273,4.66666666666667
"160",311,2,6,6,7,5,7,5,5,7,7,7,7,4,7,6,6.27272727272727,5.66666666666667
"161",312,2,4,4,3,4,5,4,3,4,6,4,6,3,4,6,4.27272727272727,4.33333333333333
"162",2245,2,7,7,3,7,7,7,5,7,5,4,7,3,5,7,6,5
"163",314,2,7,7,6,6,7,6,6,4,7,1,7,2,6,6,5.81818181818182,4.66666666666667
"164",316,2,6,6,2,6,7,5,5,4,5,4,7,5,6,6,5.18181818181818,5.66666666666667
"165",317,2,3,3,3,3,3,3,3,3,3,3,3,4,3,5,3,4
"166",318,2,7,7,6,6,7,6,6,6,7,7,7,6,7,7,6.54545454545455,6.66666666666667
"167",319,2,5,5,3,4,7,4,4,3,3,5,6,4,5,5,4.45454545454545,4.66666666666667
"168",320,2,7,6,4,6,7,6,6,4,5,4,7,4,7,7,5.63636363636364,6
"169",322,2,5,4,3,4,5,5,4,4,4,3,5,2,7,5,4.18181818181818,4.66666666666667
"170",323,2,7,7,1,5,7,5,7,3,4,4,7,4,7,7,5.18181818181818,6
"171",324,2,1,1,1,2,3,2,1,1,3,1,1,5,5,6,1.54545454545455,5.33333333333333
"172",327,2,6,5,1,6,7,6,6,4,7,1,7,4,7,7,5.09090909090909,6
"173",328,2,5,5,6,5,7,4,2,7,6,5,7,4,7,6,5.36363636363636,5.66666666666667
"174",329,2,7,7,5,6,7,5,5,7,7,6,7,5,7,5,6.27272727272727,5.66666666666667
"175",331,2,1,1,1,1,1,1,1,1,1,1,1,4,6,4,1,4.66666666666667
"176",332,2,5,6,4,6,6,5,6,4,6,3,6,5,6,6,5.18181818181818,5.66666666666667
"177",333,2,5,4,3,4,6,4,4,4,4,1,4,4,7,5,3.90909090909091,5.33333333333333
"178",334,2,7,7,1,6,7,7,6,4,6,4,5,6,7,6,5.45454545454545,6.33333333333333
"179",336,2,7,7,7,7,7,7,5,7,7,4,7,5,7,7,6.54545454545455,6.33333333333333
"180",337,2,5,5,7,4,6,5,5,6,4,4,5,1,5,6,5.09090909090909,4
"181",340,2,7,7,6,7,7,7,7,4,7,5,7,5,7,7,6.45454545454545,6.33333333333333
"182",342,2,5,4,4,4,5,4,3,2,4,2,5,2,4,5,3.81818181818182,3.66666666666667
"183",343,2,4,3,2,3,5,3,7,2,1,3,4,5,4,4,3.36363636363636,4.33333333333333
"184",344,2,3,3,3,4,4,4,3,2,2,2,3,6,4,3,3,4.33333333333333
"185",345,2,4,4,1,4,4,4,4,3,2,4,4,3,5,5,3.45454545454545,4.33333333333333
"186",346,2,6,5,3,6,6,4,3,6,5,4,6,5,6,6,4.90909090909091,5.66666666666667
"187",347,2,2,1,1,1,1,2,2,1,1,1,1,4,1,3,1.27272727272727,2.66666666666667
"188",348,2,5,4,4,4,4,4,3,3,3,4,4,4,5,5,3.81818181818182,4.66666666666667
"189",349,2,4,4,1,5,4,4,3,1,4,3,5,5,4,5,3.45454545454545,4.66666666666667
"190",2253,2,4,2,2,4,5,3,7,1,4,4,5,5,5,6,3.72727272727273,5.33333333333333
"191",2256,2,6,6,6,6,6,6,5,6,6,6,5,3,6,6,5.81818181818182,5
"192",353,2,4,1,1,4,4,5,4,4,1,4,4,4,7,7,3.27272727272727,6
"193",354,2,7,7,6,7,7,7,7,7,7,7,7,6,7,7,6.90909090909091,6.66666666666667
"194",356,2,1,1,1,3,2,1,1,1,1,1,1,4,3,4,1.27272727272727,3.66666666666667
"195",357,2,4,4,1,4,4,4,3,1,1,1,6,3,6,7,3,5.33333333333333
"196",358,2,7,7,6,6,7,6,6,6,6,4,7,5,5,7,6.18181818181818,5.66666666666667
"197",360,2,7,5,6,7,7,7,7,5,5,4,7,4,7,7,6.09090909090909,6
"198",361,2,2,6,5,6,6,6,6,3,4,3,4,4,5,4,4.63636363636364,4.33333333333333
"199",363,2,6,6,4,4,6,5,4,1,5,1,7,4,2,3,4.45454545454545,3
"200",365,2,7,7,5,7,7,7,6,4,7,4,7,5,7,7,6.18181818181818,6.33333333333333
"201",366,2,6,6,6,6,7,6,5,6,7,6,6,4,6,5,6.09090909090909,5
"202",367,2,7,7,4,7,7,7,6,5,5,4,7,5,7,7,6,6.33333333333333
"203",368,2,6,6,5,6,6,6,5,4,6,4,6,5,6,6,5.45454545454545,5.66666666666667
"204",369,2,7,6,5,6,6,6,5,5,7,3,7,3,4,3,5.72727272727273,3.33333333333333
"205",370,2,6,7,6,6,7,7,6,4,7,4,7,5,7,6,6.09090909090909,6
"206",371,2,5,5,3,4,5,4,3,4,5,3,6,2,6,5,4.27272727272727,4.33333333333333
"207",372,2,6,6,4,6,7,6,5,6,5,4,7,4,6,6,5.63636363636364,5.33333333333333
"208",373,2,5,5,6,5,6,5,4,5,6,6,6,5,6,6,5.36363636363636,5.66666666666667
"209",374,2,6,6,1,6,6,7,5,1,6,6,6,2,2,7,5.09090909090909,3.66666666666667
"210",376,2,3,4,1,4,4,4,4,1,3,1,4,4,4,4,3,4
"211",378,2,6,6,5,6,6,6,6,5,6,4,6,1,6,6,5.63636363636364,4.33333333333333
"212",380,2,7,6,7,6,7,6,4,4,4,3,6,4,5,6,5.45454545454545,5
"213",381,2,5,6,3,5,7,6,6,4,4,5,6,3,6,4,5.18181818181818,4.33333333333333
"214",383,2,5,5,2,5,5,5,5,2,4,2,5,4,5,5,4.09090909090909,4.66666666666667
"215",384,2,6,7,6,7,7,7,7,7,7,6,7,5,5,2,6.72727272727273,4
"216",386,2,5,4,4,5,7,5,5,5,6,4,5,4,4,4,5,4
"217",389,2,4,4,4,5,5,4,4,4,4,5,4,3,4,4,4.27272727272727,3.66666666666667
"218",390,2,7,7,4,6,7,7,7,4,5,4,4,5,6,5,5.63636363636364,5.33333333333333
"219",391,2,6,6,5,5,7,6,5,6,6,6,7,5,7,7,5.90909090909091,6.33333333333333
"220",392,2,7,6,6,7,7,7,7,5,6,6,7,6,6,6,6.45454545454545,6
"221",393,2,7,7,1,6,7,6,4,3,7,1,7,7,7,7,5.09090909090909,7
"222",394,2,4,4,3,4,4,4,4,1,4,3,6,2,7,7,3.72727272727273,5.33333333333333
"223",395,2,2,2,2,2,4,2,1,4,2,3,2,2,2,2,2.36363636363636,2
"224",396,2,6,6,3,6,6,6,4,3,6,2,6,4,5,6,4.90909090909091,5
"225",397,2,6,6,5,7,7,6,6,7,7,2,7,6,7,7,6,6.66666666666667
"226",398,2,7,6,7,6,7,6,7,7,7,6,7,4,7,7,6.63636363636364,6
"227",399,2,6,7,5,6,7,6,6,4,6,4,6,6,6,7,5.72727272727273,6.33333333333333
"228",400,2,6,6,5,5,6,5,5,4,5,4,5,5,5,5,5.09090909090909,5
"229",401,2,5,5,1,5,6,4,4,1,4,1,6,5,6,6,3.81818181818182,5.66666666666667
"230",403,2,7,7,7,6,7,6,7,6,7,1,7,6,7,7,6.18181818181818,6.66666666666667
"231",404,2,4,4,4,4,7,5,7,4,4,4,6,4,5,7,4.81818181818182,5.33333333333333
"232",405,2,4,4,2,4,5,4,2,1,4,1,5,4,5,6,3.27272727272727,5
"233",406,2,4,4,2,2,4,2,2,4,4,4,2,4,6,6,3.09090909090909,5.33333333333333
"234",407,2,6,7,4,7,7,6,5,5,7,3,7,6,7,7,5.81818181818182,6.66666666666667
"235",409,2,6,6,6,6,7,6,5,5,7,5,6,5,6,6,5.90909090909091,5.66666666666667
"236",411,2,5,5,7,5,7,5,5,7,6,4,6,4,6,5,5.63636363636364,5
"237",412,2,5,5,5,5,6,5,5,5,5,5,5,2,5,5,5.09090909090909,4
"238",413,2,5,5,5,5,6,6,6,5,5,5,6,4,7,7,5.36363636363636,6
"239",414,2,1,1,1,1,1,1,1,1,1,4,1,5,1,4,1.27272727272727,3.33333333333333
"240",415,2,6,6,6,5,7,6,6,5,6,4,7,5,7,6,5.81818181818182,6
"241",416,2,6,5,5,6,6,5,5,6,5,6,6,5,6,6,5.54545454545455,5.66666666666667
"242",418,2,6,6,7,6,7,6,6,5,7,6,6,5,6,6,6.18181818181818,5.66666666666667
"243",420,2,6,6,4,6,7,6,6,4,7,6,7,6,7,6,5.90909090909091,6.33333333333333
"244",422,2,5,4,1,4,4,4,3,1,1,1,1,1,5,1,2.63636363636364,2.33333333333333
"245",423,2,7,7,6,7,7,7,1,7,7,7,7,5,7,5,6.36363636363636,5.66666666666667
"246",424,2,1,1,1,5,1,2,7,1,1,1,1,6,5,7,2,6
"247",425,2,6,5,7,5,7,5,5,7,7,6,7,5,5,6,6.09090909090909,5.33333333333333
"248",426,2,6,6,2,6,7,6,6,1,6,1,7,5,7,7,4.90909090909091,6.33333333333333
"249",427,2,6,6,4,6,7,6,6,5,6,6,6,5,7,7,5.81818181818182,6.33333333333333
"250",428,2,6,6,5,5,5,6,6,6,7,3,4,7,6,7,5.36363636363636,6.66666666666667
"251",429,2,7,6,4,6,7,6,4,4,5,2,6,4,7,7,5.18181818181818,6
"252",431,2,6,6,4,4,6,6,6,4,6,3,6,5,4,5,5.18181818181818,4.66666666666667
"253",433,2,7,7,6,7,7,7,6,4,7,3,7,4,7,7,6.18181818181818,6
"254",434,2,1,1,2,1,4,1,7,2,1,1,4,7,7,7,2.27272727272727,7
"255",436,2,7,7,5,7,7,7,7,7,7,5,7,6,7,7,6.63636363636364,6.66666666666667
"256",437,2,7,7,6,6,7,7,6,6,7,6,7,6,7,7,6.54545454545455,6.66666666666667
"257",438,2,6,5,6,5,7,6,6,5,4,6,7,3,6,5,5.72727272727273,4.66666666666667
"258",439,2,6,6,2,6,7,6,6,5,7,5,6,4,6,6,5.63636363636364,5.33333333333333
"259",441,2,6,6,5,6,7,6,5,6,6,4,7,4,7,6,5.81818181818182,5.66666666666667
"260",442,2,7,7,7,6,7,7,7,7,7,7,7,6,7,7,6.90909090909091,6.66666666666667
"261",443,2,7,7,4,6,7,5,6,4,6,4,7,4,7,5,5.72727272727273,5.33333333333333
"262",444,2,6,6,3,5,7,4,5,3,4,3,7,5,5,6,4.81818181818182,5.33333333333333
"263",445,2,7,6,7,5,7,6,5,7,7,5,7,4,6,7,6.27272727272727,5.66666666666667
"264",446,2,6,6,6,6,7,6,4,7,7,4,7,5,7,7,6,6.33333333333333
"265",448,2,7,1,7,7,7,7,7,1,7,7,7,5,7,7,5.90909090909091,6.33333333333333
"266",449,2,6,6,6,6,7,6,4,6,7,5,7,4,6,6,6,5.33333333333333
"267",450,2,7,6,6,6,7,6,7,5,7,4,7,6,7,6,6.18181818181818,6.33333333333333
"268",451,2,7,7,7,6,7,6,6,7,7,5,7,4,7,4,6.54545454545455,5
"269",453,2,7,6,7,5,7,5,6,7,7,7,7,4,7,7,6.45454545454545,6
"270",454,2,4,4,4,4,5,3,3,4,7,4,4,3,4,4,4.18181818181818,3.66666666666667
"271",456,2,4,4,4,4,7,4,4,7,6,6,6,4,6,6,5.09090909090909,5.33333333333333
"272",457,2,7,7,5,7,7,6,6,1,7,1,7,2,6,4,5.54545454545455,4
"273",458,2,6,6,6,5,6,6,2,6,6,4,6,2,2,3,5.36363636363636,2.33333333333333
"274",459,2,6,6,5,6,7,6,7,5,4,1,5,4,4,6,5.27272727272727,4.66666666666667
"275",462,2,7,7,4,7,6,7,6,7,4,6,7,4,7,5,6.18181818181818,5.33333333333333
"276",463,2,6,5,2,6,6,4,4,1,4,1,5,4,5,4,4,4.33333333333333
"277",464,2,6,6,5,5,7,6,5,7,6,7,6,5,7,7,6,6.33333333333333
"278",466,2,6,7,7,7,7,6,7,7,7,7,7,6,7,7,6.81818181818182,6.66666666666667
"279",469,2,6,6,3,6,6,6,6,3,5,4,7,5,5,4,5.27272727272727,4.66666666666667
"280",470,2,6,6,6,5,7,5,6,7,6,3,7,3,3,6,5.81818181818182,4
"281",471,2,7,7,4,6,7,6,6,5,4,4,7,4,5,4,5.72727272727273,4.33333333333333
